time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1919-10-11T13:17:32.880Z,40.696,139.269,15,6.41,mw,,,,,iscgem,iscgem912978,2022-04-25T23:54:04.693Z,"84 km NW of Noshiro, Japan",earthquake,,8.8,0.2,,reviewed,iscgem,iscgem
1919-08-03T18:08:57.960Z,35.161,141.704,15,6.46,mw,,,,,iscgem,iscgem912874,2022-04-25T23:53:00.429Z,"101 km SE of Hasaki, Japan",earthquake,,14.5,0.24,,reviewed,iscgem,iscgem
1919-06-23T06:26:14.020Z,41.343,144.645,15,6.2,mw,,,,,iscgem,iscgem912815,2022-04-25T23:52:13.606Z,"182 km S of Kushiro, Japan",earthquake,,20.3,0.2,,reviewed,iscgem,iscgem
1919-05-03T00:52:03.320Z,40.655,145.626,15,7.71,mw,,,,,iscgem,iscgem912777,2022-05-09T22:48:45.816Z,"277 km SSE of Kushiro, Japan",earthquake,,12.9,0.43,,reviewed,iscgem,iscgem
1918-11-11T07:03:14.700Z,36.172,137.827,15,6.1,mw,,,,,iscgem,iscgem913339,2022-04-25T23:57:21.951Z,"14 km WSW of Matsumoto, Japan",earthquake,,4.3,0.4,,reviewed,iscgem,iscgem
1918-07-25T20:50:09.590Z,35.73,142.234,15,6.22,mw,,,,,iscgem,iscgem913210,2022-04-25T23:56:01.226Z,"126 km E of Hasaki, Japan",earthquake,,14.6,0.49,,reviewed,iscgem,iscgem
1918-06-26T13:46:00.330Z,34.447,140.42,35,5.88,mw,,,,,iscgemsup,iscgemsup913183,2022-05-09T18:04:31.077Z,"77 km SSE of Kamogawa, Japan",earthquake,,11.2,0.2,,reviewed,iscgemsup,iscgemsup
1918-02-13T20:25:15.420Z,25.07,129.086,15,6.2,mw,,,,,iscgemsup,iscgemsup913075,2022-05-09T18:03:10.293Z,"184 km SE of Itoman, Japan",earthquake,,17.1,0.2,,reviewed,iscgemsup,iscgemsup
1917-07-29T14:32:23.400Z,41.208,143.747,15,7.11,mw,,,,,iscgem,iscgem913585,2022-04-25T23:59:39.027Z,"169 km SE of Shizunai-furukawach?, Japan",earthquake,,12.2,0.26,,reviewed,iscgem,iscgem
1917-07-29T01:57:10.360Z,41.264,142.969,15,5.73,mw,,,,,iscgemsup,iscgemsup913583,2022-05-09T18:07:02.267Z,"128 km SSE of Shizunai-furukawach?, Japan",earthquake,,11.9,0.2,,reviewed,iscgemsup,iscgemsup
1917-07-18T07:50:53.960Z,34.409,142.098,15,6.06,mw,,,,,iscgem,iscgem913574,2022-04-25T23:59:26.555Z,"181 km ESE of ?hara, Japan",earthquake,,12.8,0.2,,reviewed,iscgem,iscgem
1917-06-14T13:20:24.940Z,38.131,145.172,15,5.8,mw,,,,,iscgemsup,iscgemsup913538,2022-05-09T18:06:45.947Z,"off the east coast of Honshu, Japan",earthquake,,14.1,0.2,,reviewed,iscgemsup,iscgemsup
1917-05-31T06:05:55.890Z,33.05,143.561,15,5.99,mw,,,,,iscgemsup,iscgemsup913516,2022-05-09T18:06:38.909Z,"off the east coast of Honshu, Japan",earthquake,,25,0.32,,reviewed,iscgemsup,iscgemsup
1917-04-21T03:52:43.170Z,40.826,144.301,15,6.1,mw,,,,,iscgemsup,iscgemsup913451,2022-05-09T18:06:20.252Z,"232 km SE of Shizunai-furukawach?, Japan",earthquake,,15.4,0.35,,reviewed,iscgemsup,iscgemsup
1917-03-15T00:14:17.840Z,39.482,143.674,15,6.92,mw,,,,,iscgem,iscgem913430,2022-04-25T23:58:14.451Z,"148 km E of Yamada, Japan",earthquake,,12.9,0.44,,reviewed,iscgem,iscgem
1916-11-24T04:03:09.990Z,39.698,142.849,15,6.24,mw,,,,,iscgem,iscgem913869,2022-04-26T00:03:22.810Z,"78 km E of Miyako, Japan",earthquake,,12.1,0.2,,reviewed,iscgem,iscgem
1916-09-15T07:01:10.780Z,33.99,140.837,35,6.65,mw,,,,,iscgem,iscgem913847,2022-04-26T00:02:51.738Z,"136 km SSE of Katsuura, Japan",earthquake,,23.1,0.25,,reviewed,iscgem,iscgem
1916-08-27T22:42:36.270Z,37.691,142.038,35,6.37,mw,,,,,iscgem,iscgem913842,2022-04-26T00:02:48.206Z,"94 km ENE of Namie, Japan",earthquake,,9.1,0.29,,reviewed,iscgem,iscgem
1916-08-08T04:24:46.760Z,37.833,138.74,15,6.31,mw,,,,,iscgem,iscgem913833,2022-04-26T00:02:43.535Z,"15 km NW of Maki, Japan",earthquake,,6.1,0.2,,reviewed,iscgem,iscgem
1916-07-16T18:14:46.340Z,39.742,143.104,35,6.33,mw,,,,,iscgem,iscgem913827,2022-04-26T00:02:39.891Z,"100 km E of Miyako, Japan",earthquake,,12.1,0.2,,reviewed,iscgem,iscgem
1916-04-21T11:31:20.170Z,33.7,141.759,15,7.01,mw,,,,,iscgem,iscgem913790,2022-04-26T00:02:22.150Z,"208 km SE of Katsuura, Japan",earthquake,,34.3,0.2,,reviewed,iscgem,iscgem
1916-04-14T02:10:31.550Z,34.626,140.379,35,5.86,mw,,,,,iscgemsup,iscgemsup602790109,2022-05-09T15:18:41.476Z,"58 km S of Katsuura, Japan",earthquake,,11.2,0.25,,reviewed,iscgemsup,iscgemsup
1916-03-18T00:55:55.570Z,42.056,144.454,60,6.13,mw,,,,,iscgem,iscgem913777,2022-04-26T00:02:08.089Z,"102 km S of Kushiro, Japan",earthquake,,16,0.26,,reviewed,iscgem,iscgem
1916-02-01T07:36:31.910Z,29.51,131.875,15,7.41,mw,,,,,iscgem,iscgem913758,2022-04-26T00:01:39.572Z,"152 km ESE of Koshima, Japan",earthquake,,16.7,0.36,,reviewed,iscgem,iscgem
1915-12-06T20:58:26.700Z,42.428,143.897,35,6.27,mw,,,,,iscgem,iscgem913955,2022-04-26T00:05:57.930Z,"72 km SSW of Kushiro, Japan",earthquake,,21.2,0.2,,reviewed,iscgem,iscgem
1915-11-18T04:02:31.570Z,38.96,142.459,35,6.76,mw,,,,,iscgem,iscgem913951,2022-04-26T00:05:40.493Z,"62 km SE of Kamaishi, Japan",earthquake,,9.3,0.29,,reviewed,iscgem,iscgem
1915-11-04T03:12:04.110Z,39.051,142.907,35,6.3,mw,,,,,iscgem,iscgem913950,2022-04-26T00:05:39.141Z,"93 km ESE of Kamaishi, Japan",earthquake,,13.4,0.3,,reviewed,iscgem,iscgem
1915-11-01T09:00:15.850Z,38.895,142.648,35,6.8,mw,,,,,iscgem,iscgem602790112,2022-04-25T20:36:02.436Z,"79 km ESE of Kamaishi, Japan",earthquake,,9.3,0.35,,reviewed,iscgem,iscgem
1915-11-01T07:23:53.600Z,38.66,143.004,30,7.6,mw,,,,,iscgem,iscgem913949,2022-05-09T22:48:38.023Z,"119 km SE of Kamaishi, Japan",earthquake,,13.3,0.69,,reviewed,iscgem,iscgem
1915-10-12T21:29:02.430Z,38.895,144.482,15,6.43,mw,,,,,iscgem,iscgem913948,2022-04-26T00:05:36.410Z,"227 km ESE of Yamada, Japan",earthquake,,18,0.22,,reviewed,iscgem,iscgem
1915-07-08T22:19:54.850Z,36.304,143.225,15,6.36,mw,,,,,iscgem,iscgem913923,2022-04-26T00:04:56.173Z,"224 km ENE of Hasaki, Japan",earthquake,,19,0.28,,reviewed,iscgem,iscgem
1915-06-04T21:57:57.140Z,41.014,143.655,15,6.43,mw,,,,,iscgem,iscgem913914,2022-04-26T00:04:39.774Z,"181 km SE of Shizunai-furukawach?, Japan",earthquake,,12.2,0.32,,reviewed,iscgem,iscgem
1915-04-24T17:09:14.210Z,35.299,142.446,15,6.14,mw,,,,,iscgem,iscgem913895,2022-04-26T00:03:54.884Z,"154 km ESE of Hasaki, Japan",earthquake,,35.3,0.2,,reviewed,iscgem,iscgem
1915-03-17T18:44:33.340Z,41.868,143.797,35,6.5,mw,,,,,iscgem,iscgem913887,2022-04-26T00:03:44.687Z,"126 km SSE of Obihiro, Japan",earthquake,,16.9,0.34,,reviewed,iscgem,iscgem
1915-03-08T15:29:54.060Z,38.408,141.65,35,6.63,mw,,,,,iscgem,iscgem913885,2022-04-26T00:03:42.404Z,"30 km E of Ishinomaki, Japan",earthquake,,14.7,0.33,,reviewed,iscgem,iscgem
1914-11-28T10:45:41.500Z,29.594,131.049,35,6.74,mw,,,,,iscgem,iscgem914023,2022-04-26T00:07:51.838Z,"86 km SE of Koshima, Japan",earthquake,,20.7,0.29,,reviewed,iscgem,iscgem
1914-03-14T20:00:06.550Z,39.284,140.698,15,7.04,mw,,,,,iscgem,iscgem913972,2022-04-26T00:06:32.587Z,"13 km ESE of Yokote, Japan",earthquake,,25,0.27,,reviewed,iscgem,iscgem
1914-01-12T09:28:12.950Z,31.807,130.686,15,6.8,mw,,,,,iscgem,iscgem913962,2022-04-26T00:06:16.675Z,"8 km NNE of Kajiki, Japan",earthquake,,4.4,0.2,,reviewed,iscgem,iscgem
1913-10-12T17:03:48.630Z,39.408,143.344,15,6.44,mw,,,,,iscgem,iscgem914098,2022-04-26T00:09:55.423Z,"120 km E of Yamada, Japan",earthquake,,12.9,0.25,,reviewed,iscgem,iscgem
1913-10-11T09:09:56.760Z,39.854,143.255,15,6.97,mw,,,,,iscgem,iscgem914097,2022-04-26T00:09:54.086Z,"114 km E of Miyako, Japan",earthquake,,14.5,0.21,,reviewed,iscgem,iscgem
1913-08-15T19:03:09.300Z,26.843,142.612,35,6.38,mw,,,,,iscgem,iscgem914090,2022-04-26T00:09:45.284Z,"Bonin Islands, Japan region",earthquake,,11.5,0.23,,reviewed,iscgem,iscgem
1913-07-12T10:23:52.600Z,26.752,142.791,15,6.57,mw,,,,,iscgem,iscgem914082,2022-04-26T00:09:28.455Z,"Bonin Islands, Japan region",earthquake,,17,0.2,,reviewed,iscgem,iscgem
1913-04-13T06:40:28.640Z,32.033,131.795,35,7.21,mw,,,,,iscgem,iscgem914053,2022-04-26T00:08:24.833Z,"29 km ESE of Takanabe, Japan",earthquake,,7.8,0.37,,reviewed,iscgem,iscgem
1913-04-08T02:20:35.910Z,28.785,140.485,80,6.17,mw,,,,,iscgem,iscgem914052,2022-04-26T00:08:23.515Z,"Bonin Islands, Japan region",earthquake,,67.6,0.2,,reviewed,iscgem,iscgem
1913-04-07T13:47:10.600Z,28.652,142.262,15,6.51,mw,,,,,iscgem,iscgem914051,2022-04-26T00:08:22.049Z,"Bonin Islands, Japan region",earthquake,,8.9,0.36,,reviewed,iscgem,iscgem
1913-04-02T23:52:39.380Z,32.448,133.859,15,6.35,mw,,,,,iscgem,iscgem914050,2022-04-26T00:08:20.699Z,"97 km SSW of Muroto-misakicho, Japan",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1913-02-20T08:59:06.020Z,42.522,141.947,15,6.84,mw,,,,,iscgem,iscgem914037,2022-04-26T00:08:05.897Z,"30 km ESE of Tomakomai, Japan",earthquake,,22.3,0.32,,reviewed,iscgem,iscgem
1913-01-05T17:21:01.650Z,30.747,132.256,15,6.7,mw,,,,,iscgem,iscgem914025,2022-04-26T00:07:54.484Z,"120 km E of Nishinoomote, Japan",earthquake,,8.7,0.29,,reviewed,iscgem,iscgem
1912-12-08T23:49:11.510Z,40.129,143.01,15,6.7,mw,,,,,iscgem,iscgem602790142,2022-04-25T20:36:15.473Z,"105 km ENE of Miyako, Japan",earthquake,,10.6,0.2,,reviewed,iscgem,iscgem
1912-06-08T04:41:23.920Z,42.217,140.708,15,6.2,mw,,,,,iscgem,iscgem16958195,2022-04-25T20:34:06.035Z,"25 km WSW of Muroran, Japan",earthquake,,25,0.34,,reviewed,iscgem,iscgem
1911-11-08T14:11:44.300Z,35.548,141.381,15,6.55,mw,,,,,iscgem,iscgem16958171,2022-04-25T20:25:16.264Z,"53 km ESE of Hasaki, Japan",earthquake,,9.9,0.36,,reviewed,iscgem,iscgem
1911-10-13T02:33:12.430Z,43.391,146.181,35,6.91,mw,,,,,iscgem,iscgem16958166,2022-04-25T20:33:29.975Z,"49 km E of Nemuro, Japan",earthquake,,26.1,0.2,,reviewed,iscgem,iscgem
1910-06-09T11:47:57.010Z,28.054,142.432,15,6.4,mw,,,,,iscgemsup,iscgemsup602790115,2022-05-09T15:18:46.852Z,"Bonin Islands, Japan region",earthquake,,9.5,0.2,,reviewed,iscgemsup,iscgemsup
1910-05-22T06:24:02.100Z,43.418,150.109,15,7.15,mw,,,,,iscgem,iscgem16958084,2022-04-25T20:31:16.043Z,"268 km SE of Kuril’sk, Russia",earthquake,,30.2,0.62,,reviewed,iscgem,iscgem
